"Fine Dust Particles (FDP) a.k.a. suspended particulate matter (SPM) Average hourly values: PM10, ug / m3 for the period from 01.01.2015 to 31.12.2019",,,,,,,,,
Date,Time,Sofia-Druzhba,Sofia - EEA/Pavlovo,Sofia-Kopitoto,Sofia - Mladost,Sofia-Nadezhda,Sofia - Orlov Most,Sofia - Hipodrome,Gara Yana
3/20/2017,11:00,44.18,56.56,,32.1,79.9,,42.61,
3/20/2017,12:00,37.52,26.35,,36.05,117.28,,25.08,
3/20/2017,13:00,32.68,26.55,15.81,28.75,15.97,,24.75,
3/20/2017,14:00,20.07,22.73,15.23,27.04,25.95,,,
3/20/2017,15:00,31.63,27.05,18.85,27.36,25.29,,,
3/20/2017,16:00,31.33,21.86,18.13,24.08,4.44,,22.97,
3/20/2017,17:00,23.95,22.94,17.57,24.7,28.23,,24.57,
3/20/2017,18:00,24.2,26.52,16.63,26.37,8.6,,23.97,
3/20/2017,19:00,32.07,33.24,14.07,31.57,21.44,,34.74,
3/20/2017,20:00,39.49,36.31,10.66,30.7,18.88,,31.29,
3/20/2017,21:00,42.54,32.39,10.73,41.09,28.22,,22.08,
3/20/2017,22:00,57.97,29.6,11.2,50.57,13.51,,43.53,
3/20/2017,23:00,65.41,23.78,10.96,57.34,53.24,,36.12,
3/20/2017,24:00:00,53.26,31.58,10.71,45.74,93.42,,38.34,
3/21/2017,1:00,50.28,42.49,8.52,37.84,93.33,,45.42,
3/21/2017,2:00,29.43,24.32,7.61,27.38,47.45,,38.52,
3/21/2017,3:00,42.57,19.85,6.93,27.37,48.24,,66.27,
3/21/2017,4:00,32.85,25.3,6.55,26.79,48.27,,122.02,
3/21/2017,5:00,27.4,23.05,7.38,28.94,45.57,,123.55,
3/21/2017,6:00,33.85,35.24,9.31,28.4,68.57,,104.54,
3/21/2017,7:00,22.44,39.52,9.7,25.73,55.51,,79.59,
3/21/2017,8:00,42.3,58.98,11.41,28.49,88.86,,78.4,
3/21/2017,9:00,46.82,85.08,10.73,31.81,151.88,,62.73,
3/21/2017,10:00,39.72,81.33,12.05,37.94,118.48,,47.4,
3/21/2017,11:00,40.81,54.32,16.59,41.49,119.33,,47.26,
3/21/2017,12:00,45.42,45.65,24.21,35.84,154.25,,43.46,
3/21/2017,13:00,19.81,30.18,22.95,21.95,85.97,,26.02,
3/21/2017,14:00,18.57,26.03,23.74,21.71,35.35,,23.2,
3/21/2017,15:00,25.43,24.75,24.46,23,2.64,,21.48,
3/21/2017,16:00,23.2,19.71,21.15,22.4,2.64,,15.7,
3/21/2017,17:00,26.37,11.05,18.96,23.16,14.72,,13.98,
3/21/2017,18:00,22.51,15.64,18.72,27.61,9.64,,22.31,
3/21/2017,19:00,41.99,33.81,22.27,31.78,21.66,,29.86,
3/21/2017,20:00,59.86,65.12,20.97,36.59,28.87,,39.43,
3/21/2017,21:00,54.77,60.87,21.44,36.41,53.97,,34.89,
3/21/2017,22:00,30.93,43.37,20.06,30.56,45.07,,25.96,
3/21/2017,23:00,27.77,46.03,20.37,27.59,59.78,,22.6,
3/21/2017,24:00:00,32.91,46.67,22.09,27.4,5.66,,24.44,
3/22/2017,1:00,28.19,43.74,22.04,26.58,15.03,,27.17,
3/22/2017,2:00,29.78,43.2,21.16,24.99,27,,32.29,
3/22/2017,3:00,25.19,41,21.18,25.74,26.37,,25.69,
3/22/2017,4:00,29.2,36.4,20.14,28.73,23.6,,36.74,
3/22/2017,5:00,27.38,34.49,19.34,32.85,27.3,,48.85,
3/22/2017,6:00,30.98,32.31,18.62,37.03,31.21,,53.14,
3/22/2017,7:00,30.95,59.95,17.8,39.39,41.39,,67.27,
3/22/2017,8:00,38.93,68.75,16.75,45.06,104.95,,61.56,
3/22/2017,9:00,43.1,57.68,16.45,39.93,131.89,,54.95,
3/22/2017,10:00,26.74,56.24,20.16,39.28,74.4,,49.23,
3/22/2017,11:00,24.48,49.31,24.93,35.63,73.07,,44.07,
3/22/2017,12:00,19.1,42.68,32.92,30.33,131.8,,34.85,
3/22/2017,13:00,24.08,33.28,29.68,27.59,66.33,,29.45,
3/22/2017,14:00,21.03,27.45,26.33,23.07,23.47,,23.15,
3/22/2017,15:00,29.57,18.18,22.11,19.22,2.64,,15,
3/22/2017,16:00,24.45,17.43,20.23,17.05,2.65,,15.18,
3/22/2017,17:00,28.49,16.03,18.07,17.93,30.07,,15.88,
3/22/2017,18:00,21.37,16.91,15.34,21.75,16.12,,20.54,
3/22/2017,19:00,43.81,27.36,11.84,26.89,36.71,,28.97,
3/22/2017,20:00,48.71,40.08,11.95,33.07,46.82,,36.67,
3/22/2017,21:00,45.49,39.11,11.6,31.79,40.6,,37.06,
3/22/2017,22:00,48.77,38.94,13.38,37.47,34.11,,49.03,
3/22/2017,23:00,49.04,47.48,12.63,42.74,31.29,,52.83,
3/22/2017,24:00:00,49.89,51.9,12.82,44.3,37.38,,62.23,
3/23/2017,1:00,42.38,51.1,12.72,38.92,31.9,,59.48,
3/23/2017,2:00,36.99,53.97,13.72,28.23,21.94,,47.38,
3/23/2017,3:00,27.84,51.34,14.07,27.59,13.24,,37.25,
3/23/2017,4:00,26.07,51.22,13.81,29.42,14.24,,71.14,
3/23/2017,5:00,29.99,47.74,13.21,35.08,17.24,,61.85,
3/23/2017,6:00,25.5,47.19,13.61,37.27,32.1,,62.54,
3/23/2017,7:00,28.26,52.75,13.84,32.74,36.21,,61.63,
3/23/2017,8:00,32.69,62.78,13.49,35.28,79.53,,57.98,
3/23/2017,9:00,30.28,46.48,15.75,44.83,122.01,,46.91,
3/23/2017,10:00,37,45.68,20.72,44.51,84.23,,49.55,
3/23/2017,11:00,37.39,58.17,24.09,47.58,90.11,,50.93,
3/23/2017,12:00,31.35,51.5,27.73,44.43,164.81,,60.46,
3/23/2017,13:00,34.43,48.04,28.02,35.7,97.68,,36.81,
3/23/2017,14:00,26.43,21.11,22.39,21.03,39.03,,17.76,
3/23/2017,15:00,20.84,15.64,23.6,18.81,2.64,,13.14,
3/23/2017,16:00,19.98,14.11,20.78,16.97,2.64,,13.72,
3/23/2017,17:00,23.36,11.99,17.67,17.01,21.48,,14.09,
3/23/2017,18:00,33.65,20.02,17.45,19.29,20.46,,18,
3/23/2017,19:00,29.53,20.9,18.57,20.91,32.18,,17.14,
3/23/2017,20:00,37.17,23.06,21.79,22.49,34.06,,20.34,
3/23/2017,21:00,26.66,22.79,21.93,21.79,28.73,,18.26,
3/23/2017,22:00,43.12,21.61,23.76,24.04,35.52,,22.88,
3/23/2017,23:00,38.34,30.21,26.72,30.83,22.61,,35.31,
3/23/2017,24:00:00,28.9,39.34,22.81,25.98,36.58,,26.82,
3/24/2017,1:00,19.57,42.81,22.92,23.56,28.08,,22.06,
3/24/2017,2:00,19.76,35.59,22.14,24.44,14.55,,19.2,
3/24/2017,3:00,26.67,48.45,20.83,25.98,17.42,,22.04,
3/24/2017,4:00,23,40.29,20.77,28.31,8.09,,27.58,
3/24/2017,5:00,16.81,37.63,20.5,27.9,12.35,,27.92,
3/24/2017,6:00,16.38,36.17,19.7,30.72,26.57,,29.77,
3/24/2017,7:00,29.91,38.45,20.93,35.93,33.33,,32.86,
3/24/2017,8:00,39.46,51.04,21.23,42.36,97.7,,27.72,
3/24/2017,9:00,52.33,42.6,19.85,43.02,117.32,,35.16,
3/24/2017,10:00,43.4,41,20.64,45.41,79.3,,41.3,
3/24/2017,11:00,41.05,47.46,22.05,47.26,80.07,,49.65,
3/24/2017,12:00,38.26,52.53,25.34,41.59,136.64,,48.35,
3/24/2017,13:00,34.58,51.43,28.12,39.65,73.22,,53.28,
3/24/2017,14:00,38.49,39.07,29.61,39.2,40.7,,42.37,
3/24/2017,15:00,42.53,32.64,26.18,31.49,2.65,,31.39,
3/24/2017,16:00,33.45,24.91,28.02,30.75,2.84,,27.09,
3/24/2017,17:00,31.27,23.8,26.94,33.74,17.69,,33.38,
3/24/2017,18:00,28.21,30.84,27.6,38.56,25.19,,35.46,
3/24/2017,19:00,53.68,43.04,28.14,45.27,36.74,,45.88,
3/24/2017,20:00,70.69,116.46,28.18,69.38,58.21,,59.43,
3/24/2017,21:00,106.19,111.27,29.05,83.88,63.72,,95.91,
3/24/2017,22:00,82.34,77.19,26.61,65.75,73.58,,133.57,
3/24/2017,23:00,46.88,65.09,26.78,45.83,91.58,,117.64,
3/24/2017,24:00:00,38.31,68.05,25.02,43.13,60.88,,105.81,
3/25/2017,1:00,39.47,59.45,24.15,44.34,71.81,,96.49,
3/25/2017,2:00,39.91,50.67,23.56,46.12,64.39,,84.42,
3/25/2017,3:00,32.67,45.65,24.15,43.53,54.28,,71.52,
3/25/2017,4:00,34.39,42.93,25.42,48.51,64.21,,58.46,
3/25/2017,5:00,41.79,45.56,25.7,41.84,48.38,,67.05,
3/25/2017,6:00,38.88,55.12,26.21,43.12,49.36,,76.82,
3/25/2017,7:00,38.13,56.17,25.02,40.7,55.82,,81.73,
3/25/2017,8:00,42.28,79.84,25.43,39.72,85.83,,87.22,
3/25/2017,9:00,52.38,100.42,24.43,51.95,129.78,,81.8,
3/25/2017,10:00,44.31,59.67,25.95,40.77,77.74,,37.46,
3/25/2017,11:00,27.97,32.13,24.4,32.42,87.12,,30.39,
3/25/2017,12:00,35.77,29.62,25.24,31.23,18.73,,34.2,
3/25/2017,13:00,27.72,31.06,25.9,35.89,66.72,,34.51,
3/25/2017,14:00,25.13,30.61,29.37,28.95,15.21,,26.24,
3/25/2017,15:00,22.75,34.68,30.77,29.24,30.09,,27.03,
3/25/2017,16:00,27.41,32.69,27.8,25.97,5.62,,24.37,
3/25/2017,17:00,33.9,27.12,27.43,27.9,14.37,,26.39,
3/25/2017,18:00,16.91,38.54,25.07,31.11,10.77,,44.51,
3/25/2017,19:00,43.36,55.06,32.72,54.99,42.17,,65.79,
3/25/2017,20:00,63.71,84.97,40.45,87.93,41.75,,101.03,
3/25/2017,21:00,55.74,104.57,42.39,86.22,42.67,,106.31,
3/25/2017,22:00,61.25,92.17,48.64,89.86,44.51,,129.39,
3/25/2017,23:00,70.98,74.85,48.72,90.78,51.69,,117.55,
3/25/2017,24:00:00,71.73,63.35,43,86.25,50.01,,87.83,
3/26/2017,1:00,83.29,64.73,38.52,71.73,66.41,,85.14,
3/26/2017,2:00,82.05,72.19,37.07,65.36,65.33,,70.38,
3/26/2017,3:00,66.66,57.08,41.86,63.87,49.79,,70.46,
3/26/2017,4:00,61.04,44.9,38.1,62.18,68.7,,60.25,
3/26/2017,5:00,58.76,38.13,28.52,71.91,,,49.14,
3/26/2017,6:00,56.09,35.69,27.12,50.95,41.12,,58.01,
3/26/2017,7:00,68.29,51.12,29.57,49.15,72.99,,75.42,
3/26/2017,8:00,67.66,58.82,30.25,50.86,78.62,,68.4,
3/26/2017,9:00,45.71,36.57,33.58,44.32,86.3,,44.29,
3/26/2017,10:00,32.61,39.02,34.16,38.76,65.51,,43.87,
3/26/2017,11:00,30.81,39.08,35.57,40.14,54.05,,45.68,
3/26/2017,12:00,48.11,42.28,35.26,42.13,54.65,,45.11,
3/26/2017,13:00,68.12,38.51,35.14,39.59,56.98,,41.87,
3/26/2017,14:00,38.16,35.28,33.65,33.77,27.78,,33.13,
3/26/2017,15:00,21.99,24.67,25.62,29.25,7.87,,32.2,
3/26/2017,16:00,43.95,29.96,23.75,35.11,10.67,,37.15,
3/26/2017,17:00,30.97,26.58,20.06,28.94,33.3,,31.37,
3/26/2017,18:00,7.99,20.79,14.82,20.41,20.83,,19.44,
3/26/2017,19:00,10.29,20.35,18.16,21.71,9.06,,26.07,
3/26/2017,20:00,18.69,24.3,16.47,21.32,14.21,,26.85,
3/26/2017,21:00,12.66,20.55,15.11,21.88,15.87,,17.5,
3/26/2017,22:00,15.44,15.76,14.86,19.7,16.67,,13.81,
3/26/2017,23:00,21.91,12.08,12.35,16.39,18.5,,10.82,
3/26/2017,24:00:00,15.32,9.87,11.95,17.35,34.44,,10.7,
3/27/2017,1:00,20.37,9.99,13.41,13.73,22.55,,8.17,
3/27/2017,2:00,13.44,4.54,30.04,9.94,3.83,,1.88,
3/27/2017,3:00,6.19,1.53,29.91,9.08,9.05,,1.39,
3/27/2017,4:00,9.68,2.41,22.98,9.83,3.02,,4.6,
3/27/2017,5:00,9.57,5.13,10.73,9.45,4.64,,7.86,
3/27/2017,6:00,4.3,7.98,2.69,10.22,5.14,,11.07,
3/27/2017,7:00,12.48,11.85,3.09,17.06,15.5,,13.29,
3/27/2017,8:00,27.3,17.83,4.05,17.09,53.42,,16.52,
3/27/2017,9:00,21.98,14.03,4.25,13.82,97.6,,11.71,
3/27/2017,10:00,13.06,9.94,3.87,11.49,31.83,,8.15,
3/27/2017,11:00,3.28,6.56,3.8,10.84,35.92,,8.35,
3/27/2017,12:00,6.24,8.23,4.62,10.24,70.95,,8.23,
3/27/2017,13:00,5.92,7.25,4.47,9.99,27.31,,8.81,
3/27/2017,14:00,9.56,9.34,4.68,9.89,5.46,,8.57,
3/27/2017,15:00,14.94,7.84,5.03,9.47,2.64,,6.98,
3/27/2017,16:00,15.19,5.67,5.5,9.14,2.8,,6.94,
3/27/2017,17:00,10.52,7.4,5.69,10.08,8.78,,9.68,
3/27/2017,18:00,10.67,9.93,6.92,10.68,3.58,,12.61,
3/27/2017,19:00,19.73,28.47,8.58,13.79,2.64,,18.11,
3/27/2017,20:00,30.85,51.93,9.47,27.83,10.13,,32.72,
3/27/2017,21:00,38.47,65.24,11.39,24.84,7.95,,37.53,
3/27/2017,22:00,35.27,48.46,10.85,24.17,42.55,,64.46,
3/27/2017,23:00,21.72,52.83,11.3,27.8,27.75,,47.65,
3/27/2017,24:00:00,22.71,50.55,9.9,22.14,7.82,,45.3,
3/28/2017,1:00,28.34,39.06,9.09,24.09,37.18,,54.46,
3/28/2017,2:00,17.24,32.41,7.8,23.16,136.92,,45.23,
3/28/2017,3:00,28.92,27.34,7.3,19.22,25.53,,43.57,
3/28/2017,4:00,22.45,21.42,7.44,19.15,22.47,,29.23,
3/28/2017,5:00,18.28,20.64,7.57,18.57,27.86,,28.31,
3/28/2017,6:00,27.23,32.56,7.7,19.08,23.15,,30.92,
3/28/2017,7:00,42.41,57.89,7.46,20.38,48.69,,50.79,
3/28/2017,8:00,52.35,70.47,7.37,15.92,81.7,,56.07,
3/28/2017,9:00,47.54,54.25,9.05,32.29,135.22,,45.77,
3/28/2017,10:00,51.44,43.96,13.87,34.36,63.89,,44.41,
3/28/2017,11:00,44.49,28.48,18.18,35.14,59.08,,35.57,
3/28/2017,12:00,24.57,31.49,23.33,24.48,118.92,,24.25,
3/28/2017,13:00,19.19,22.44,22.47,19.15,35.29,,16.86,
3/28/2017,14:00,18.88,10.16,15.29,14.47,4.77,,9.9,
3/28/2017,15:00,26.08,7.8,12.61,14.18,2.66,,11.66,
3/28/2017,16:00,58.99,9.25,12.42,13.71,3.43,,12.12,
3/28/2017,17:00,17.66,9.02,12.96,13.31,13.29,,11.78,
3/28/2017,18:00,8.18,12.15,13.4,16.21,15.01,,15.02,
3/28/2017,19:00,21.75,17.19,13.68,20.61,4.24,,19.49,
3/28/2017,20:00,39.57,33.2,14.46,27.03,5.79,,32.62,
3/28/2017,21:00,44.22,45.03,14.71,34.25,4.25,,38.09,
3/28/2017,22:00,48.81,64.44,14.18,39.19,25.62,,52.98,
3/28/2017,23:00,23.68,57.83,13.52,38.4,48.35,,70.49,
3/28/2017,24:00:00,25.08,37.91,11.95,33.39,56.86,,49.66,
3/29/2017,1:00,17.24,45.11,11.88,28.97,26.17,,50.91,
3/29/2017,2:00,21.48,33.8,12.17,24.91,24.93,,48.28,
3/29/2017,3:00,19.01,28.67,11.76,23.96,32.83,,43.13,
3/29/2017,4:00,20.44,29.73,13.03,23.07,37.17,,31.47,
3/29/2017,5:00,19.09,26.65,13.69,22.8,41.76,,36.9,
3/29/2017,6:00,23.67,30.22,13.54,23.13,49.54,,38.66,
3/29/2017,7:00,29.49,70.72,13.11,25.34,220.81,,43.86,
3/29/2017,8:00,60.41,71.53,12.47,21.64,119.44,,69.72,
3/29/2017,9:00,65.53,80.05,14.5,,119.52,,74.23,
3/29/2017,10:00,42.6,62.2,20.49,,69.41,,81.77,
3/29/2017,11:00,37.32,65.44,34.4,,102.97,,65.39,
3/29/2017,12:00,29.37,39.24,22.52,,170.71,,26.98,
3/29/2017,13:00,14.97,13.77,16.84,,20.5,,13.92,
3/29/2017,14:00,14.29,10.43,14.02,12.08,13.24,,11.43,
3/29/2017,15:00,16.77,8.84,13.35,9.94,2.64,,9.28,
3/29/2017,16:00,11.76,5.41,12.01,10.1,2.64,,9.93,
3/29/2017,17:00,17.86,7.48,12.93,10.26,10.34,,11.06,
3/29/2017,18:00,9.9,8,13.09,10.61,4.22,,11.28,
3/29/2017,19:00,20.66,18.36,13.13,12.16,3.59,,18.62,
3/29/2017,20:00,29.95,21.53,13.83,17.69,25.57,,19.94,
3/29/2017,21:00,43.7,24.4,13.56,17.2,24.11,,21.96,
3/29/2017,22:00,27.36,51.86,12.12,15.41,46.56,,20.8,
3/29/2017,23:00,19.82,61.3,12.19,15.2,36.74,,32.5,
3/29/2017,24:00:00,23.41,35.96,11.93,15.12,42.04,,56.68,
3/30/2017,1:00,9.75,34.59,13.33,18.34,21.9,,39.44,
3/30/2017,2:00,20.81,26.17,13.31,8.04,42.69,,27.07,
3/30/2017,3:00,19.57,18.92,17.32,8.04,34.95,,23.45,
3/30/2017,4:00,20.65,24.06,20.53,8,46.67,,23.76,
3/30/2017,5:00,17.96,27.69,21.11,8.64,54.75,,33.31,
3/30/2017,6:00,19.73,30.08,19.96,10.7,41.91,,45.91,
3/30/2017,7:00,26.43,34.53,18.73,13.14,59.2,,81.08,
3/30/2017,8:00,77.22,95.54,18.77,14.16,103.64,,76.71,
3/30/2017,9:00,66.07,109.03,17.4,26.85,175.64,,74.04,
3/30/2017,10:00,56.98,56.07,19.48,40.01,65.2,,33.47,
3/30/2017,11:00,33.45,37.27,21.21,25.39,84.74,,30.45,
3/30/2017,12:00,15.45,23.83,20.04,23.54,122.25,,27.14,
3/30/2017,13:00,35.17,19.25,19.63,19.98,43.52,,23.29,
3/30/2017,14:00,19.53,16.62,18.16,18.32,12.88,,16.96,
3/30/2017,15:00,25.02,10.3,15.87,18.85,2.64,,16.92,
3/30/2017,16:00,27.26,12.89,15.93,21.29,11.24,,17.7,
3/30/2017,17:00,25.04,12.92,16.33,22.42,12.22,,18,
3/30/2017,18:00,23.6,13.53,17.71,23.21,7.43,,19.7,
3/30/2017,19:00,25.89,16.25,20.57,26.11,14.19,,25.57,
3/30/2017,20:00,30.86,29.01,21.77,28.98,12.49,,30.79,
3/30/2017,21:00,34,41.67,25.61,34.74,56.75,,33.98,
3/30/2017,22:00,31.03,19.04,18.04,27.3,21.02,,24.54,
3/30/2017,23:00,29.11,23.19,21.25,27.38,10.78,,41.65,
3/30/2017,24:00:00,38.2,31.47,22.05,30.97,36.62,,61.01,
3/31/2017,1:00,31.26,38.59,28.6,30.6,30.6,,59.41,
3/31/2017,2:00,30.48,35.46,30.27,30.09,27.51,,36.13,
3/31/2017,3:00,20.67,37.19,26.46,29.69,25.52,,38.63,
3/31/2017,4:00,17.69,30.03,27,27.47,21,,37.85,
3/31/2017,5:00,24.32,30.29,19.52,27.63,20.82,,43.18,
3/31/2017,6:00,24.3,31.9,21.86,28.18,17.33,,39.7,
3/31/2017,7:00,24.36,39.62,21.38,28.36,17.33,,38.78,
3/31/2017,8:00,32.01,54.27,22.99,29.93,71.41,,43.91,
3/31/2017,9:00,31.9,40.72,25.24,32.28,54.98,,43.59,
3/31/2017,10:00,26.59,37.93,23.29,32.58,45.67,,43.72,
3/31/2017,11:00,17.62,35.88,23.43,26.47,84.42,,37.32,
3/31/2017,12:00,6.73,27.62,20.04,21.11,97.38,,24.76,
3/31/2017,13:00,19.61,21.69,19.4,20.45,9.45,,23.99,
3/31/2017,14:00,9.51,19.98,18.97,19.27,25.92,,22.71,
3/31/2017,15:00,25.15,18.86,18.7,18.91,31.69,,21.54,
3/31/2017,16:00,22.42,18.26,17.86,18.16,2.64,,20.66,
3/31/2017,17:00,26.73,16.54,17.04,17.36,15.49,,21.17,
3/31/2017,18:00,24.12,17.79,17.35,18.8,17.63,,22.19,
3/31/2017,19:00,32.15,24.02,18.98,20.5,6.37,,24.78,
3/31/2017,20:00,36.92,28.73,17.78,26.45,6.07,,31.97,
3/31/2017,21:00,29.92,34.06,16.32,27.98,24.62,,31.59,
3/31/2017,22:00,27.79,28.96,15.98,23.81,38.76,,28.97,
3/31/2017,23:00,30.07,37,15.94,25.3,57.93,,30.58,
3/31/2017,24:00:00,28.63,43.7,14.83,24.14,59.71,,33.18,
4/1/2017,1:00,29.96,37.12,14.01,29.43,58.42,,30.65,
4/1/2017,2:00,34.69,35.96,12.35,30.02,31.74,,40.96,
4/1/2017,3:00,34.85,39.33,12.56,30.27,32.25,,37.9,
4/1/2017,4:00,29.59,38.15,12,33.56,34.66,,42.75,
4/1/2017,5:00,33.26,33.67,11.72,32.32,16.86,,53.46,
4/1/2017,6:00,35.7,24.85,11.51,33.63,30.25,,55.08,
4/1/2017,7:00,43.93,25.99,12.8,36.22,56.31,,56.77,
4/1/2017,8:00,40.81,38.31,12.6,32.88,91.17,,46.93,
4/1/2017,9:00,47.96,49.18,12.52,36.4,107.87,,47.77,
4/1/2017,10:00,36.27,53.19,19.66,36.48,73.68,,45.77,
4/1/2017,11:00,36.9,46.78,25.11,32.05,87.19,,43.58,
4/1/2017,12:00,10.78,37.63,26.66,22.23,143.1,,27.98,
4/1/2017,13:00,14.61,27.61,28.53,21.23,32.84,,24.07,
4/1/2017,14:00,7.27,21.7,22.6,15.44,12.38,,18.6,
4/1/2017,15:00,17.62,14.37,17.79,12.98,2.64,,12,
4/1/2017,16:00,26.19,10.15,15.37,11.69,4.7,,9.08,
4/1/2017,17:00,15.6,7.68,14,11.78,25.21,,8.74,
4/1/2017,18:00,12.45,9.08,14.34,12.01,5.12,,9.74,
4/1/2017,19:00,24.52,15.23,14.69,14.33,4.66,,14.35,
4/1/2017,20:00,28.31,19.4,12.52,16.63,6.91,,13.59,
4/1/2017,21:00,33.09,14.64,10.19,18.99,18.93,,13.67,
4/1/2017,22:00,23.55,14.17,14.05,17.3,34.82,,12.33,
4/1/2017,23:00,27.15,24.75,13.99,19.41,13.41,,13.8,
4/1/2017,24:00:00,23.74,39.35,13.57,20.92,23.05,,15.54,
4/2/2017,1:00,24.1,33.67,12.67,19.33,12.16,,22.1,
4/2/2017,2:00,24.48,27.46,12.6,19.84,14.55,,24.74,
4/2/2017,3:00,25.2,27.17,12.32,19.82,23.81,,25.21,
4/2/2017,4:00,27.4,27.93,12.16,21,16.17,,26.71,
4/2/2017,5:00,19.25,27.09,11.89,22.87,17.48,,25,
4/2/2017,6:00,28.22,34.79,11.58,29.36,26.4,,27.79,
4/2/2017,7:00,36.35,46.99,11.56,31.15,59.53,,37.39,
4/2/2017,8:00,27.32,43.15,11.09,24.47,90.19,,36.83,
4/2/2017,9:00,16.61,45.12,11.87,24.38,118.96,,40.17,
4/2/2017,10:00,22.57,41.72,14.11,23.76,74.17,,36.57,
4/2/2017,11:00,17.21,32.62,19.8,22.34,82.33,,36.39,
4/2/2017,12:00,21,27.68,21.92,19.13,145.14,,25.31,
4/2/2017,13:00,14.67,15.47,19.12,20.71,42.67,,18.05,
4/2/2017,14:00,21.49,14.73,18.21,17.03,24.92,,17.9,
4/2/2017,15:00,37.39,11.47,16.36,14.84,2.64,,14.39,
4/2/2017,16:00,26.75,9.26,16.05,14.6,4.74,,13.07,
4/2/2017,17:00,14.44,13.77,16.59,15.32,140.98,,15.74,
4/2/2017,18:00,15.52,12.55,15.36,18.54,6.81,,15.56,
4/2/2017,19:00,31.84,16.51,13.48,26.41,13.61,,22.22,
4/2/2017,20:00,33.57,14.97,13.19,25.34,6.64,,19.64,
4/2/2017,21:00,41.1,9.72,12.88,21.61,22.67,,20.11,
4/2/2017,22:00,37.18,10.93,11.92,21.12,18.45,,21.71,
4/2/2017,23:00,30.32,15.17,11.8,19.14,24.47,,15.95,
4/2/2017,24:00:00,20.95,16.14,12.06,19.06,16.03,,14.14,
4/3/2017,1:00,25.45,16.42,11.29,19.34,22.98,,12.33,
4/3/2017,2:00,23.4,18.12,10.94,18.43,8.8,,11.25,
4/3/2017,3:00,18.21,19.97,10.89,18.97,11.89,,20.47,
4/3/2017,4:00,13.12,20.25,11.31,20.42,11.26,,20.91,
4/3/2017,5:00,17.97,20.15,11.34,21.58,10.78,,21.68,
4/3/2017,6:00,24.74,48.87,11.08,21.17,21.94,,27.85,
4/3/2017,7:00,25.12,43.54,11.03,21.18,69.24,,48.18,
4/3/2017,8:00,35.58,44.36,10.45,20.97,96.15,,43.61,
4/3/2017,9:00,37.33,64.1,12.66,19.57,136.55,,24.75,
4/3/2017,10:00,16.58,55.45,15.02,19.9,57.35,,22.38,
4/3/2017,11:00,14.35,32.84,14.3,15.21,73.78,,15.58,
4/3/2017,12:00,22.3,12.11,12.83,12.92,119.89,,11.96,
4/3/2017,13:00,8.03,8.37,12.72,12.46,49.99,,12.9,
4/3/2017,14:00,15.06,10.82,12.49,12.27,4.14,,12.27,
4/3/2017,15:00,25.46,12.11,13.08,12.65,,,11.52,
4/3/2017,16:00,26.71,15.06,13.08,13.8,13.21,,11.88,
4/3/2017,17:00,13.95,17.86,12.34,14.89,7.62,,13.8,
4/3/2017,18:00,26.01,20.94,12.34,16.02,18.45,,15.57,
4/3/2017,19:00,24.87,23.97,11.81,17.74,15.67,,17.91,
4/3/2017,20:00,32.51,29.45,12.28,19.92,26.92,,22.78,
4/3/2017,21:00,38.71,32.54,13.73,25.8,51.24,,28.75,
4/3/2017,22:00,41.55,39.92,14.04,26.82,31.38,,31.9,
4/3/2017,23:00,37.64,21.78,13.94,24.01,32.51,,19.78,
4/3/2017,24:00:00,29.04,22.08,12.95,24.58,29.67,,38.7,
4/4/2017,1:00,52.08,21.05,13.6,30.98,23.15,,36.07,
4/4/2017,2:00,52.4,24.93,13.75,27.52,24.93,,24.12,
4/4/2017,3:00,25.55,21.08,14.23,23.26,10.05,,22.01,
4/4/2017,4:00,25.92,22.73,14.85,22.68,9.3,,19.63,
4/4/2017,5:00,13.95,22.37,15.77,21.04,36.93,,20.1,
4/4/2017,6:00,20.21,21.59,15.03,22.35,38.42,,23.31,
4/4/2017,7:00,24.74,20.31,16.06,26.05,35.74,,25.9,
4/4/2017,8:00,33.54,43.76,17.85,26.94,39.18,,43.14,
4/4/2017,9:00,29.19,51.19,19.66,28.9,73.34,,39.64,
4/4/2017,10:00,17.8,46.06,22.33,26.81,39.21,,37.86,
4/4/2017,11:00,21.63,41.76,20.28,24.06,38.26,,30.79,
4/4/2017,12:00,13.55,33.92,18.92,23.24,82,,27.8,
4/4/2017,13:00,34.94,29.09,20.33,20.6,11.33,,24.99,
4/4/2017,14:00,65.69,26.98,17.87,21.92,35.24,,22.34,
4/4/2017,15:00,19.31,23.45,16.28,19.34,24.97,,20.24,
4/4/2017,16:00,25.39,20.23,14.24,22.43,3.27,,20.6,
4/4/2017,17:00,16.86,21.34,13.87,17.06,27.95,,15.78,
4/4/2017,18:00,21.16,9.34,13.43,16.15,12.75,,11.56,
4/4/2017,19:00,22.43,10.61,12.86,17.8,14.31,,12.19,
4/4/2017,20:00,16.7,9.56,12.61,14.22,7.94,,12.93,
4/4/2017,21:00,22.05,18.92,12.28,14.99,9.98,,20.11,
4/4/2017,22:00,19.19,22.5,11.64,18.85,22.27,,37.63,
4/4/2017,23:00,20.54,34.75,10.78,20.39,13.18,,29.05,
4/4/2017,24:00:00,14.96,32.71,9.66,21.2,3.77,,31.03,
